event_id,event_year,structure_type,material,location,corrosion_environment,age_at_event_years,corrosion_rate_mm_yr,failure_mode,severity,replacement_value_USD,repair_cost_USD,loss_ratio,detected_by,was_predicted,warning_lead_months,insurance_claim_filed,regulatory_action,severity_num,severity_loss_score,repair_impact_score,failure_cost_ratio,prediction_gap,failure_risk_score
FE-01666,2013,Bridge,Steel (A36),Industrial Michigan,Moderate,28,0.0607,Buckling,Minor,1063420.0,68760.0,0.0647,Sensor alert,0,0,1,0,1,0.0647,4448.772,0.06465930676496587,1.0,0.0607
FE-01667,2015,Bridge,Reinforced Concrete,Industrial New Jersey,Moderate,33,0.0433,Corrosion,Catastrophic,738533.0,626776.0,0.8487,Public report,0,0,1,0,4,3.3948,531944.7912,0.8486770394823251,4.0,0.1732
FE-01668,2017,Building,Prestressed Concrete,Desert Southwest,Mild,63,0.0156,Brittle fracture,Moderate,972841.0,199982.0,0.2056,Routine inspection,1,26,1,0,2,0.4112,41116.2992,0.20556493815536145,0.07407407407407407,0.0312
FE-01669,2020,Building,Prestressed Concrete,Coastal Carolina,Severe,14,0.0548,Settlement,Catastrophic,11938514.0,11829372.0,0.9909,Public report,0,0,0,0,4,3.9636,11721724.7148,0.9908579912039304,4.0,0.2192
FE-01670,2017,Bridge,Cast Iron,Desert Southwest,Mild,47,0.0215,Brittle fracture,Moderate,1161666.0,325044.0,0.2798,Public report,0,0,0,0,2,0.5596,90947.3112,0.2798084819560872,2.0,0.043
FE-01671,2023,Bridge,Prestressed Concrete,Urban Northeast,Moderate,66,0.052,Fatigue crack,Minor,1234125.0,53804.0,0.0436,Sensor alert,0,0,0,0,1,0.0436,2345.8544,0.043596880380836624,1.0,0.052
FE-01672,2017,Building,Prestressed Concrete,Industrial Ohio,Moderate,63,0.0889,Corrosion,Major,938457.0,571256.0,0.6087,Routine inspection,0,0,1,1,3,1.8261,347723.5272,0.6087183536379397,3.0,0.26670000000000005
FE-01673,2022,Building,Prestressed Concrete,Industrial Michigan,Moderate,33,0.0545,Fatigue crack,Moderate,869455.0,108806.0,0.1251,Routine inspection,1,32,1,0,2,0.2502,13611.630599999999,0.12514276184506387,0.06060606060606061,0.109
FE-01674,2019,Bridge,Steel (A36),Coastal Carolina,Severe,17,0.0408,Brittle fracture,Moderate,66380301.0,15470387.0,0.2331,Routine inspection,0,0,0,0,2,0.4662,3606147.2097,0.23305689740695812,2.0,0.0816
FE-01675,2012,Bridge,Reinforced Concrete,Industrial Michigan,Moderate,41,0.042,Creep,Major,577292.0,234754.0,0.4066,Sensor alert,0,0,1,1,3,1.2198,95450.9764,0.4066468961981112,3.0,0.126
FE-01676,2005,Bridge,Timber,Industrial New Jersey,Moderate,26,0.044,Buckling,Moderate,1377628.0,186295.0,0.1352,Sensor alert,0,0,1,0,2,0.2704,25187.084,0.13522881358392833,2.0,0.088
FE-01677,2008,Building,Steel (A36),Industrial New Jersey,Moderate,38,0.0713,Brittle fracture,Moderate,2588934.0,711256.0,0.2747,Routine inspection,1,1,1,0,2,0.5494,195382.0232,0.27472929012481584,1.0,0.1426
FE-01678,2016,Building,Prestressed Concrete,Industrial New Jersey,Moderate,41,0.0442,Overload,Moderate,73123.0,7901.0,0.1081,Sensor alert,0,0,1,0,2,0.2162,854.0981,0.10805081848392435,2.0,0.0884
FE-01679,2009,Bridge,Steel (A36),Rural South,Mild,60,0.0472,Corrosion,Minor,576342.0,17319.0,0.03,Emergency,0,0,1,0,1,0.03,519.5699999999999,0.030049866225262085,1.0,0.0472
FE-01680,2007,Pipeline,Steel (A36),Urban West,Mild,24,0.0301,Fatigue crack,Catastrophic,7708502.0,8040346.0,1.043,Load test,1,3,0,0,4,4.172,8386080.878,1.0430490904717933,1.0,0.1204
FE-01681,2005,Bridge,Steel (A36),Rural Midwest,Mild,42,0.0213,Fatigue crack,Moderate,433098.0,46467.0,0.1073,Routine inspection,0,0,0,0,2,0.2146,4985.9091,0.10728980507875815,2.0,0.0426
FE-01682,2017,Building,Reinforced Concrete,Industrial Ohio,Moderate,19,0.0616,Corrosion,Major,1054481.0,329026.0,0.312,Routine inspection,0,0,1,1,3,0.9359999999999999,102656.112,0.31202648506706143,3.0,0.18480000000000002
FE-01683,2014,Bridge,FRP Composite,Coastal California,Moderate,43,0.0666,Brittle fracture,Catastrophic,1454316.0,1070653.0,0.7362,Emergency,0,0,1,0,4,2.9448,788214.7385999999,0.7361900714837766,4.0,0.2664
FE-01684,2009,Bridge,Reinforced Concrete,Urban Midwest,Moderate,32,0.028,Fatigue crack,Minor,432099.0,20714.0,0.0479,Routine inspection,0,0,1,0,1,0.0479,992.2006,0.047938088262180656,1.0,0.028
FE-01685,2022,Bridge,Timber,Coastal Carolina,Severe,46,0.0844,Fatigue crack,Minor,228072.0,16828.0,0.0738,Load test,1,4,1,0,1,0.0738,1241.9064,0.07378371742256831,0.2,0.0844
FE-01686,2010,Bridge,Reinforced Concrete,Coastal Florida,Severe,28,0.1469,Corrosion,Minor,2308249.0,137859.0,0.0597,Sensor alert,0,0,1,0,1,0.0597,8230.1823,0.059724492461601844,1.0,0.1469
FE-01687,2008,Building,Prestressed Concrete,Coastal Texas,Severe,79,0.0571,Fatigue crack,Moderate,759493.0,160842.0,0.2118,Sensor alert,0,0,1,0,2,0.4236,34066.3356,0.21177548706834692,2.0,0.1142
FE-01688,2008,Bridge,Prestressed Concrete,Urban Northeast,Moderate,39,0.0818,Buckling,Minor,373971.0,24051.0,0.0643,Routine inspection,1,5,0,0,1,0.0643,1546.4793,0.06431247342708392,0.16666666666666666,0.0818
FE-01689,2022,Bridge,Steel (A514 HY),Industrial Ohio,Moderate,32,0.057,Settlement,Moderate,2382087.0,279132.0,0.1172,Sensor alert,0,0,1,0,2,0.2344,32714.2704,0.11717959923378113,2.0,0.114
FE-01690,2021,Bridge,Composite Steel-Concrete,Rural Midwest,Mild,33,0.0189,Fatigue crack,Major,307745.0,91056.0,0.2959,Load test,1,41,0,0,3,0.8876999999999999,26943.4704,0.29588133032218233,0.07142857142857142,0.0567
FE-01691,2019,Bridge,Steel (A36),Coastal California,Moderate,32,0.0429,Fatigue crack,Moderate,456941.0,90835.0,0.1988,Routine inspection,1,6,1,0,2,0.3976,18057.998,0.19878934041812837,0.2857142857142857,0.0858
FE-01692,2021,Pipeline,Steel (A588 Weathering),Rural South,Mild,46,0.0134,Buckling,Moderate,2503544.0,399639.0,0.1596,Public report,1,2,1,0,2,0.3192,63782.384399999995,0.15962930949086576,0.6666666666666666,0.0268
FE-01693,2009,Building,Steel (A36),Rural Midwest,Mild,31,0.0428,Corrosion,Minor,618518.0,45429.0,0.0734,Routine inspection,0,0,1,0,1,0.0734,3334.4886,0.07344814540563088,1.0,0.0428
FE-01694,2007,Pipeline,Reinforced Concrete,Urban Midwest,Moderate,59,0.0671,Overload,Moderate,476632.0,97195.0,0.2039,Public report,1,16,0,0,2,0.4078,19818.0605,0.20392042498195673,0.11764705882352941,0.1342
FE-01695,2015,Building,Reinforced Concrete,Rural Mountain,Mild,49,0.0205,Corrosion,Moderate,446947.0,116368.0,0.2604,Public report,1,0,0,0,2,0.5208,30302.2272,0.26036196685513047,2.0,0.041
FE-01696,2015,Bridge,Aluminium Alloy,Industrial Michigan,Moderate,76,0.0705,Overload,Minor,914814.0,38156.0,0.0417,Load test,0,0,1,0,1,0.0417,1591.1052,0.04170902500398988,1.0,0.0705
FE-01697,2010,Bridge,Steel (A514 HY),Rural Midwest,Mild,42,0.0415,Fatigue crack,Catastrophic,1198794.0,1202725.0,1.0033,Routine inspection,1,10,0,1,4,4.0132,1206693.9925000002,1.0032791288578355,0.36363636363636365,0.166
FE-01698,2022,Bridge,Composite Steel-Concrete,Industrial Michigan,Moderate,54,0.0892,Buckling,Minor,1095098.0,82049.0,0.0749,Public report,1,8,1,0,1,0.0749,6145.4701,0.07492388809038095,0.1111111111111111,0.0892
FE-01699,2015,Bridge,Steel (A36),Rural Midwest,Mild,28,0.0384,Corrosion,Major,259410.0,102043.0,0.3934,Sensor alert,1,76,1,0,3,1.1802000000000001,40143.7162,0.3933657145059944,0.03896103896103896,0.1152
FE-01700,2006,Building,Steel (A36),Urban West,Mild,46,0.0573,Erosion,Moderate,2980558.0,429346.0,0.144,Sensor alert,0,0,1,0,2,0.288,61825.82399999999,0.14404886601770542,2.0,0.1146
FE-01701,2009,Bridge,Prestressed Concrete,Coastal Carolina,Severe,39,0.1105,Buckling,Moderate,5120856.0,673896.0,0.1316,Public report,1,0,1,0,2,0.2632,88684.7136,0.13159831090739518,2.0,0.221
FE-01702,2017,Bridge,Reinforced Concrete,Urban Northeast,Moderate,39,0.0454,Overload,Minor,796619.0,44835.0,0.0563,Routine inspection,0,0,0,0,1,0.0563,2524.2105,0.05628161015491722,1.0,0.0454
FE-01703,2008,Bridge,Stainless Steel 316L,Coastal Florida,Severe,69,0.0206,Fatigue crack,Major,2678883.0,1572853.0,0.5871,Public report,1,33,1,1,3,1.7612999999999999,923421.9962999999,0.5871301583533137,0.08823529411764706,0.0618
FE-01704,2006,Bridge,Composite Steel-Concrete,Pacific Northwest,Mild,38,0.0485,Fatigue crack,Minor,1821215.0,84177.0,0.0462,Routine inspection,0,0,1,0,1,0.0462,3888.9773999999998,0.04622024307948265,1.0,0.0485
FE-01705,2012,Bridge,Reinforced Concrete,Coastal Florida,Severe,58,0.0765,Creep,Moderate,446581.0,101574.0,0.2274,Routine inspection,1,8,1,0,2,0.4548,23097.9276,0.2274481001206948,0.2222222222222222,0.153
FE-01706,2022,Building,Prestressed Concrete,Pacific Northwest,Mild,26,0.0317,Buckling,Moderate,3469501.0,792030.0,0.2283,Sensor alert,0,0,0,0,2,0.4566,180820.449,0.22828354855640623,2.0,0.0634
FE-01707,2013,Bridge,Steel (A588 Weathering),Coastal Texas,Severe,26,0.0516,Settlement,Moderate,546321.0,151845.0,0.2779,Emergency,1,25,1,0,2,0.5558,42197.7255,0.27794099073621553,0.07692307692307693,0.1032
FE-01708,2020,Bridge,Steel (A588 Weathering),Rural South,Mild,26,0.0131,Fatigue crack,Major,742771.0,246496.0,0.3319,Routine inspection,0,0,0,0,3,0.9956999999999999,81812.02239999999,0.33186002146018084,3.0,0.0393
FE-01709,2009,Bridge,Prestressed Concrete,Coastal Carolina,Severe,32,0.0839,Corrosion,Moderate,416783.0,80018.0,0.192,Routine inspection,0,0,1,0,2,0.384,15363.456,0.1919895965046559,2.0,0.1678
FE-01710,2021,Building,Prestressed Concrete,Industrial Michigan,Moderate,31,0.0584,Fatigue crack,Major,888098.0,551340.0,0.6208,Routine inspection,0,0,1,1,3,1.8624,342271.87200000003,0.620809865577898,3.0,0.1752
FE-01711,2022,Bridge,Steel (A514 HY),Rural Midwest,Mild,64,0.0271,Brittle fracture,Major,534731.0,297947.0,0.5572,Public report,0,0,1,1,3,1.6716000000000002,166016.06840000002,0.557190437808917,3.0,0.0813
FE-01712,2010,Bridge,Stainless Steel 316L,Urban Northeast,Moderate,39,0.0087,Corrosion,Moderate,825124.0,153627.0,0.1862,Routine inspection,0,0,0,0,2,0.3724,28605.347400000002,0.1861865610502179,2.0,0.0174
FE-01713,2023,Pipeline,Reinforced Concrete,Desert Southwest,Mild,70,0.0162,Creep,Minor,1563824.0,90837.0,0.0581,Routine inspection,0,0,0,0,1,0.0581,5277.6296999999995,0.058086459857375254,1.0,0.0162
FE-01714,2014,Bridge,Steel (A36),Urban West,Mild,58,0.0268,Corrosion,Major,334901.0,246927.0,0.7373,Routine inspection,0,0,1,1,3,2.2119,182059.27709999998,0.7373134150092117,3.0,0.0804
FE-01715,2005,Power Plant,Prestressed Concrete,Urban West,Mild,39,0.0201,Corrosion,Moderate,321795.0,40879.0,0.127,Routine inspection,0,0,1,0,2,0.254,5191.633,0.12703429201821034,2.0,0.0402
FE-01716,2012,Bridge,FRP Composite,Rural South,Mild,52,0.0576,Fatigue crack,Moderate,1147753.0,202344.0,0.1763,Sensor alert,1,4,1,0,2,0.3526,35673.247200000005,0.17629577095420357,0.4,0.1152
FE-01717,2013,Building,Steel (A36),Coastal Carolina,Severe,40,0.0578,Buckling,Catastrophic,3029201.0,1564493.0,0.5165,Emergency,0,0,1,1,4,2.066,808060.6344999999,0.516470514832129,4.0,0.2312
FE-01718,2009,Bridge,Steel (A588 Weathering),Coastal Florida,Severe,64,0.0688,Fatigue crack,Moderate,2007881.0,282515.0,0.1407,Sensor alert,1,43,0,0,2,0.2814,39749.860499999995,0.14070305959367113,0.045454545454545456,0.1376
FE-01719,2020,Bridge,Prestressed Concrete,Rural Mountain,Mild,49,0.0287,Brittle fracture,Major,1108864.0,553591.0,0.4992,Routine inspection,0,0,1,0,3,1.4975999999999998,276352.6272,0.49924156614336834,3.0,0.0861
FE-01720,2019,Pipeline,Prestressed Concrete,Urban Northeast,Moderate,45,0.0625,Settlement,Catastrophic,1457755.0,2021169.0,1.3865,Sensor alert,0,0,0,1,4,5.546,2802350.8185,1.3864943011685777,4.0,0.25
FE-01721,2022,Building,Prestressed Concrete,Urban West,Mild,45,0.0424,Corrosion,Minor,1233205.0,36793.0,0.0298,Load test,0,0,1,0,1,0.0298,1096.4314,0.02983526664261011,1.0,0.0424
FE-01722,2014,Bridge,Steel (A36),Urban Midwest,Moderate,45,0.0691,Settlement,Moderate,1271778.0,164491.0,0.1293,Sensor alert,0,0,1,0,2,0.2586,21268.6863,0.12933939728474625,2.0,0.1382
FE-01723,2015,Pipeline,Steel (A36),Industrial Ohio,Moderate,62,0.0366,Buckling,Major,12156065.0,8159456.0,0.6712,Public report,1,27,1,1,3,2.0136000000000003,5476626.8672,0.6712251045054465,0.10714285714285714,0.10980000000000001
FE-01724,2016,Bridge,Stainless Steel 316L,Coastal California,Moderate,39,0.0054,Creep,Major,488233.0,246240.0,0.5043,Sensor alert,0,0,1,1,3,1.5129,124178.832,0.504349357786139,3.0,0.0162
FE-01725,2010,Building,Steel (A36),Urban Midwest,Moderate,51,0.0262,Corrosion,Minor,3740570.0,180020.0,0.0481,Emergency,0,0,1,0,1,0.0481,8658.962,0.048126355074226655,1.0,0.0262
FE-01726,2023,Building,Steel (A514 HY),Coastal Florida,Severe,50,0.11,Corrosion,Minor,2387295.0,115552.0,0.0484,Sensor alert,0,0,0,0,1,0.0484,5592.7168,0.04840289951597938,1.0,0.11
FE-01727,2023,Pipeline,Aluminium Alloy,Urban Northeast,Moderate,56,0.0808,Buckling,Major,1703653.0,562729.0,0.3303,Emergency,1,10,0,1,3,0.9908999999999999,185869.38869999998,0.33030728675381665,0.2727272727272727,0.2424
FE-01728,2020,Building,Composite Steel-Concrete,Urban West,Mild,34,0.0436,Corrosion,Minor,4385165.0,315590.0,0.072,Public report,0,0,1,0,1,0.072,22722.48,0.07196764545917884,1.0,0.0436
FE-01729,2008,Power Plant,Reinforced Concrete,Rural Midwest,Mild,47,0.0439,Creep,Catastrophic,566548.0,578518.0,1.0211,Sensor alert,0,0,1,1,4,4.0844,590724.7298,1.0211279538538658,4.0,0.1756
FE-01730,2020,Pipeline,Steel (A36),Desert Southwest,Mild,32,0.0199,Fatigue crack,Minor,7747670.0,404988.0,0.0523,Sensor alert,1,8,0,0,1,0.0523,21180.8724,0.05227223152250935,0.1111111111111111,0.0199
FE-01731,2013,Bridge,Prestressed Concrete,Rural South,Mild,39,0.042,Fatigue crack,Major,238280.0,103639.0,0.4349,Load test,1,3,0,1,3,1.3047,45072.6011,0.4349462816854121,0.75,0.126
FE-01732,2009,Bridge,Steel (A588 Weathering),Urban West,Mild,43,0.0191,Corrosion,Major,676969.0,502118.0,0.7417,Sensor alert,0,0,1,1,3,2.2251000000000003,372420.9206,0.7417149086590376,3.0,0.0573
FE-01733,2017,Building,Reinforced Concrete,Coastal Texas,Severe,23,0.1229,Fatigue crack,Minor,704261.0,19612.0,0.0278,Public report,0,0,0,0,1,0.0278,545.2135999999999,0.027847630352951534,1.0,0.1229
FE-01734,2021,Bridge,Reinforced Concrete,Urban West,Mild,45,0.0358,Overload,Major,1582461.0,785147.0,0.4962,Sensor alert,0,0,0,1,3,1.4886,389589.94139999995,0.49615567145098677,3.0,0.1074
FE-01735,2009,Building,Steel (A36),Desert Southwest,Mild,38,0.0109,Fatigue crack,Moderate,281681.0,67204.0,0.2386,Routine inspection,1,38,1,0,2,0.4772,16034.8744,0.2385819419840174,0.05128205128205128,0.0218
FE-01736,2016,Bridge,Cast Iron,Industrial New Jersey,Moderate,47,0.0609,Corrosion,Minor,1565674.0,112564.0,0.0719,Sensor alert,0,0,0,0,1,0.0719,8093.351600000001,0.07189491554435981,1.0,0.0609
FE-01737,2012,Bridge,Stainless Steel 316L,Rural South,Mild,28,0.0044,Erosion,Moderate,202769.0,20465.0,0.1009,Routine inspection,1,13,1,0,2,0.2018,2064.9185,0.10092765659444984,0.14285714285714285,0.0088
FE-01738,2010,Bridge,Steel (A36),Industrial Michigan,Moderate,56,0.0752,Fatigue crack,Major,12042696.0,4567117.0,0.3792,Routine inspection,1,1,0,0,3,1.1376,1731850.7663999998,0.3792437341273084,1.5,0.22560000000000002
FE-01739,2011,Pipeline,Prestressed Concrete,Coastal California,Moderate,50,0.084,Corrosion,Moderate,1202197.0,277698.0,0.231,Routine inspection,0,0,1,0,2,0.462,64148.238000000005,0.23099209197826978,2.0,0.168
FE-01740,2022,Building,Reinforced Concrete,Pacific Northwest,Mild,59,0.0248,Fatigue crack,Catastrophic,968612.0,663790.0,0.6853,Emergency,0,0,1,1,4,2.7412,454895.287,0.685300202764368,4.0,0.0992
FE-01741,2017,Building,Steel (A36),Coastal Carolina,Severe,64,0.0971,Overload,Moderate,493977.0,74139.0,0.1501,Sensor alert,0,0,1,0,2,0.3002,11128.2639,0.15008593517511948,2.0,0.1942
FE-01742,2011,Bridge,Composite Steel-Concrete,Rural South,Mild,41,0.0584,Fatigue crack,Moderate,1012969.0,273152.0,0.2697,Load test,1,28,0,0,2,0.5394,73669.0944,0.2696548462983566,0.06896551724137931,0.1168
FE-01743,2019,Bridge,Aluminium Alloy,Coastal Carolina,Severe,55,0.0823,Corrosion,Major,868764.0,413064.0,0.4755,Public report,0,0,1,1,3,1.4264999999999999,196411.932,0.47546169040153596,3.0,0.2469
FE-01744,2012,Bridge,Composite Steel-Concrete,Industrial New Jersey,Moderate,22,0.0991,Corrosion,Major,2354067.0,1548017.0,0.6576,Emergency,0,0,1,0,3,1.9727999999999999,1017975.9792,0.6575925833886631,3.0,0.2973
FE-01745,2020,Bridge,Steel (A588 Weathering),Coastal Texas,Severe,47,0.0613,Fatigue crack,Catastrophic,871201.0,910816.0,1.0455,Routine inspection,1,14,1,1,4,4.182,952258.1280000001,1.0454717108910574,0.26666666666666666,0.2452
FE-01746,2005,Bridge,Reinforced Concrete,Industrial Ohio,Moderate,58,0.0789,Erosion,Moderate,1985574.0,544419.0,0.2742,Load test,0,0,0,0,2,0.5484,149279.6898,0.27418721236277266,2.0,0.1578
FE-01747,2012,Pipeline,Steel (A36),Rural Mountain,Mild,32,0.0181,Overload,Major,5039975.0,2969226.0,0.5891,Routine inspection,0,0,0,1,3,1.7672999999999999,1749171.0365999998,0.589135065154093,3.0,0.0543
FE-01748,2022,Pipeline,Prestressed Concrete,Coastal Florida,Severe,45,0.0775,Erosion,Minor,1698821.0,43674.0,0.0257,Public report,0,0,0,0,1,0.0257,1122.4218,0.025708417779153895,1.0,0.0775
FE-01749,2023,Bridge,Steel (A36),Pacific Northwest,Mild,42,0.0218,Overload,Major,2997387.0,1280982.0,0.4274,Routine inspection,1,8,0,0,3,1.2822,547491.7068,0.42736623599154866,0.3333333333333333,0.0654
FE-01750,2021,Bridge,Steel (A588 Weathering),Desert Southwest,Mild,65,0.013,Corrosion,Moderate,1465061.0,399000.0,0.2723,Emergency,1,12,1,0,2,0.5446,108647.7,0.2723436089009263,0.15384615384615385,0.026
FE-01751,2008,Bridge,Steel (A36),Urban Northeast,Moderate,19,0.0325,Fatigue crack,Major,2390899.0,970362.0,0.4059,Sensor alert,0,0,1,1,3,1.2177,393869.9358,0.40585654182799025,3.0,0.0975
FE-01752,2012,Building,Reinforced Concrete,Industrial Michigan,Moderate,30,0.0749,Fatigue crack,Major,3418657.0,1174522.0,0.3436,Routine inspection,0,0,0,0,3,1.0308000000000002,403565.75920000003,0.3435623989186397,3.0,0.22469999999999998
FE-01753,2013,Bridge,Steel (A36),Industrial New Jersey,Moderate,39,0.0868,Corrosion,Major,1149131.0,699320.0,0.6086,Emergency,0,0,0,0,3,1.8258,425606.152,0.6085642106948642,3.0,0.2604
FE-01754,2022,Power Plant,Steel (A588 Weathering),Desert Southwest,Mild,53,0.0107,Creep,Minor,8669142.0,554009.0,0.0639,Public report,1,26,1,0,1,0.0639,35401.1751,0.06390586288700774,0.037037037037037035,0.0107
FE-01755,2022,Pipeline,Steel (A36),Urban Northeast,Moderate,36,0.0897,Corrosion,Minor,1489840.0,75118.0,0.0504,Load test,1,1,1,0,1,0.0504,3785.9472,0.05042017934811792,0.5,0.0897
FE-01756,2010,Bridge,Prestressed Concrete,Desert Southwest,Mild,56,0.0123,Fatigue crack,Major,4700900.0,2088360.0,0.4442,Sensor alert,1,4,1,1,3,1.3326,927649.512,0.44424684634857153,0.6,0.0369
FE-01757,2023,Bridge,Steel (A36),Coastal Carolina,Severe,32,0.0549,Erosion,Moderate,368642.0,51839.0,0.1406,Load test,0,0,0,0,2,0.2812,7288.5634,0.14062152440579206,2.0,0.1098
FE-01758,2008,Bridge,Reinforced Concrete,Pacific Northwest,Mild,65,0.039,Fatigue crack,Catastrophic,407973.0,502913.0,1.2327,Load test,0,0,1,1,4,4.9308,619940.8550999999,1.232711478455682,4.0,0.156
FE-01759,2020,Building,Reinforced Concrete,Urban West,Mild,63,0.0516,Fatigue crack,Minor,2344489.0,112720.0,0.0481,Routine inspection,0,0,0,0,1,0.0481,5421.831999999999,0.04807870712978393,1.0,0.0516
FE-01760,2007,Building,Timber,Desert Southwest,Mild,88,0.026,Erosion,Minor,510838.0,26895.0,0.0526,Routine inspection,0,0,1,0,1,0.0526,1414.6770000000001,0.05264878493769062,1.0,0.026
FE-01761,2012,Bridge,Steel (A36),Industrial New Jersey,Moderate,26,0.0903,Brittle fracture,Minor,1748089.0,129012.0,0.0738,Emergency,0,0,1,0,1,0.0738,9521.0856,0.07380173435105421,1.0,0.0903
FE-01762,2023,Power Plant,Prestressed Concrete,Rural Midwest,Mild,43,0.0275,Creep,Minor,308131.0,9076.0,0.0295,Emergency,1,0,1,0,1,0.0295,267.74199999999996,0.029455004527295207,1.0,0.0275
FE-01763,2005,Bridge,Reinforced Concrete,Coastal Texas,Severe,55,0.1027,Settlement,Major,2099385.0,811223.0,0.3864,Public report,0,0,1,1,3,1.1592,313456.5672,0.3864098295453192,3.0,0.3081
FE-01764,2023,Building,Steel (A36),Coastal California,Moderate,52,0.0411,Brittle fracture,Moderate,1758811.0,437954.0,0.249,Routine inspection,0,0,0,0,2,0.498,109050.546,0.2490057203417536,2.0,0.0822
FE-01765,2005,Pipeline,Prestressed Concrete,Coastal California,Moderate,63,0.0427,Corrosion,Major,1468614.0,795419.0,0.5416,Public report,0,0,1,1,3,1.6248,430798.93039999995,0.5416120233090519,3.0,0.1281
FE-01766,2009,Bridge,Aluminium Alloy,Rural Midwest,Mild,34,0.0394,Overload,Minor,2213322.0,153979.0,0.0696,Sensor alert,0,0,1,0,1,0.0696,10716.9384,0.06956918152894156,1.0,0.0394
FE-01767,2020,Building,Composite Steel-Concrete,Urban Midwest,Moderate,55,0.0338,Corrosion,Moderate,279769.0,83381.0,0.298,Sensor alert,1,3,1,0,2,0.596,24847.538,0.298035164725184,0.5,0.0676
FE-01768,2020,Bridge,Prestressed Concrete,Industrial Michigan,Moderate,45,0.0747,Buckling,Major,361241.0,163893.0,0.4537,Routine inspection,0,0,0,1,3,1.3611,74358.2541,0.4536943480944854,3.0,0.22410000000000002
FE-01769,2016,Bridge,Reinforced Concrete,Pacific Northwest,Mild,37,0.0554,Fatigue crack,Moderate,1347747.0,250084.0,0.1856,Public report,0,0,1,0,2,0.3712,46415.590399999994,0.185557081559076,2.0,0.1108
FE-01770,2019,Building,Reinforced Concrete,Coastal Carolina,Severe,19,0.0594,Fatigue crack,Major,239284.0,143628.0,0.6002,Public report,0,0,1,1,3,1.8005999999999998,86205.5256,0.6002407181424584,3.0,0.1782
FE-01771,2022,Bridge,Prestressed Concrete,Rural Mountain,Mild,41,0.0125,Settlement,Minor,4714942.0,276927.0,0.0587,Sensor alert,1,10,1,0,1,0.0587,16255.6149,0.058733914436275146,0.09090909090909091,0.0125
FE-01772,2018,Bridge,Steel (A36),Urban West,Mild,64,0.0237,Creep,Minor,1223885.0,71844.0,0.0587,Routine inspection,1,7,1,0,1,0.0587,4217.2428,0.058701593695486096,0.125,0.0237
FE-01773,2019,Bridge,Reinforced Concrete,Rural Midwest,Mild,49,0.0381,Fatigue crack,Major,494905.0,176862.0,0.3574,Routine inspection,0,0,1,0,3,1.0722,63210.4788,0.3573655550055061,3.0,0.11430000000000001
FE-01774,2016,Building,Reinforced Concrete,Urban Northeast,Moderate,32,0.064,Fatigue crack,Moderate,211312.0,61760.0,0.2923,Emergency,1,8,0,0,2,0.5846,18052.448,0.2922692511546907,0.2222222222222222,0.128
FE-01775,2017,Pipeline,Prestressed Concrete,Coastal Texas,Severe,41,0.1188,Corrosion,Catastrophic,2178504.0,2951777.0,1.355,Sensor alert,0,0,0,1,4,5.42,3999657.835,1.3549559697847697,4.0,0.4752
FE-01776,2009,Building,Steel (A36),Rural Midwest,Mild,23,0.0197,Erosion,Major,6510674.0,2956647.0,0.4541,Emergency,0,0,1,1,3,1.3623,1342613.4027,0.4541230293514926,3.0,0.0591
FE-01777,2009,Pipeline,Reinforced Concrete,Rural South,Mild,53,0.0508,Erosion,Minor,281051.0,15481.0,0.0551,Sensor alert,0,0,1,0,1,0.0551,853.0031,0.055082529505321096,1.0,0.0508
FE-01778,2006,Bridge,Steel (A588 Weathering),Coastal Carolina,Severe,42,0.0364,Buckling,Minor,271924.0,10067.0,0.037,Sensor alert,0,0,1,0,1,0.037,372.479,0.037021373619099456,1.0,0.0364
FE-01779,2013,Building,Steel (A36),Desert Southwest,Mild,62,0.0248,Fatigue crack,Minor,4888781.0,307252.0,0.0628,Emergency,0,0,1,0,1,0.0628,19295.4256,0.06284838694963019,1.0,0.0248
FE-01780,2012,Bridge,Steel (A36),Desert Southwest,Mild,76,0.0143,Buckling,Minor,1020958.0,54705.0,0.0536,Routine inspection,0,0,1,0,1,0.0536,2932.188,0.05358202786010786,1.0,0.0143
FE-01781,2013,Bridge,Steel (A588 Weathering),Coastal California,Moderate,32,0.0316,Fatigue crack,Minor,1300564.0,49648.0,0.0382,Public report,0,0,1,0,1,0.0382,1896.5536,0.03817420749767024,1.0,0.0316
FE-01782,2015,Bridge,Reinforced Concrete,Coastal Carolina,Severe,45,0.0854,Fatigue crack,Minor,276328.0,16875.0,0.0611,Routine inspection,1,19,1,0,1,0.0611,1031.0625,0.06106872991517327,0.05,0.0854
FE-01783,2009,Power Plant,Steel (A36),Coastal California,Moderate,55,0.048,Buckling,Minor,967373.0,47579.0,0.0492,Public report,1,17,1,0,1,0.0492,2340.8868,0.049183717139097326,0.05555555555555555,0.048
FE-01784,2015,Power Plant,Timber,Desert Southwest,Mild,51,0.0113,Overload,Minor,1602403.0,116420.0,0.0727,Sensor alert,1,5,1,0,1,0.0727,8463.734,0.07265338369935653,0.16666666666666666,0.0113
FE-01785,2023,Building,Reinforced Concrete,Desert Southwest,Mild,67,0.0158,Fatigue crack,Minor,375904.0,22641.0,0.0602,Routine inspection,1,14,1,0,1,0.0602,1362.9882,0.0602308036094322,0.06666666666666667,0.0158
